userId,campaignId,group,semanticScore,locationScore,categoryScore,urgencyScore,popularityScore,recencyScore,monetary,goods,volunteer,label
U0060,C0140,17,0.6529,0.98,0,0.197,0.2235,0.6571,0,1,0,2
U0060,C0018,17,0.3832,0.7143,0,0.1823,0.3987,0.4737,0,0,1,1
U0060,C0020,17,0.1396,0.1875,0,0.3514,0.3371,0.8419,1,0,0,1
U0060,C0003,17,0.8558,0.8142,1,0.1995,0.3083,0.3506,1,0,0,1
U0060,C0060,17,0.05,0.3464,0,0.2468,0.252,0.9446,1,0,0,1
U0061,C0102,17,0.3699,0.6912,1,0.2618,0.4192,0.9539,0,0,1,5
U0061,C0100,17,0.8439,0.4879,1,0.3463,0.18,0.6218,0,1,0,5
U0061,C0139,17,0.6284,0.0887,0,0.3969,0.2107,0.6427,0,0,1,5
U0061,C0115,17,0.6996,0.4121,0,0.4254,0.6476,0.8504,0,0,1,5
U0061,C0074,17,0.8229,0.1201,0,0.1902,0.3126,0.6567,1,0,0,5
U0061,C0076,17,0.6016,0.3486,0,0.3624,0.3919,0.5224,0,1,0,5
U0061,C0033,17,0.5751,0.7307,0,0.5872,0.251,0.7362,1,0,0,5
U0061,C0024,17,0.0705,0.05,0,0.5432,0.2853,0.4861,0,0,1,2
U0061,C0111,17,0.2127,0.1566,0,0.2173,0.1798,0.6751,0,1,0,1
U0061,C0109,17,0.9047,0.1216,1,0.362,0.3634,0.7171,0,0,1,2
U0061,C0038,17,0.6067,0.3233,1,0.1376,0.2429,0.8212,1,0,0,2
U0061,C0047,17,0.5814,0.4905,1,0.2469,0.1057,0.8643,1,0,0,2
U0061,C0104,17,0.6416,0.1871,1,0.3407,0.4493,0.7169,1,0,0,1
U0061,C0127,17,0.7653,0.4,0,0.0894,0.2251,0.7216,1,0,0,1
U0061,C0117,17,0.9217,0.3235,0,0.0224,0.0825,0.1707,1,0,0,1
U0061,C0097,17,0.3583,0.2373,0,0.2215,0.1013,0.4724,1,0,0,1
U0061,C0064,17,0.1085,0.3049,0,0.402,0.3089,0.1624,1,0,0,2
U0062,C0121,21,0.0536,0.4807,1,0.1379,0.1556,0.7324,1,0,0,2
U0062,C0040,21,0.9407,0.1214,0,0.408,0.4465,0.1051,0,1,0,5
U0062,C0138,21,0.8791,0.335,0,0.5192,0.3613,0.7221,0,1,0,5
U0062,C0089,21,0.8124,0.05,0,0.172,0.2367,0.6685,0,0,1,5
U0062,C0012,21,0.0574,0.05,0,0.2139,0.412,0.7963,1,0,0,5
U0062,C0047,21,0.321,0.0594,0,0.2469,0.1057,0.8643,1,0,0,5
U0062,C0050,21,0.5788,0.1948,0,0.1149,0.3756,0.1722,1,0,0,2
U0062,C0102,21,0.8832,0.4491,0,0.2618,0.4192,0.9539,0,0,1,5
U0062,C0084,21,0.7979,0.5085,0,0.144,0.2945,0.8495,0,1,0,2
U0062,C0019,21,0.6363,0.1001,1,0.5338,0.307,0.8996,0,0,1,5
U0062,C0116,21,0.806,0.7214,0,0.3269,0.2855,0.6783,0,1,0,2
U0062,C0049,21,0.9019,0.6277,0,0.6034,0.4181,0.1123,1,0,0,2
U0062,C0090,21,0.6185,0.0579,0,0.3228,0.0591,0.149,1,0,0,1
U0062,C0055,21,0.3692,0.2518,0,0.6798,0.4857,0.7355,1,0,0,1
U0062,C0082,21,0.1788,0.0989,0,0.3825,0.2499,0.5536,0,1,0,1
U0062,C0103,21,0.6555,0.3703,1,0.0991,0.4177,0.1545,1,0,0,1
U0062,C0032,21,0.7873,0.4309,0,0.3971,0.3099,0.8314,1,0,0,2
U0062,C0112,21,0.1703,0.3265,0,0.6128,0.227,0.9582,0,1,0,1
U0062,C0009,21,0.3292,0.8986,0,0.5793,0.095,0.5154,0,0,1,1
U0062,C0140,21,0.6,0.3033,0,0.197,0.2235,0.6571,0,1,0,1
U0062,C0104,21,0.9331,0.2277,0,0.3407,0.4493,0.7169,1,0,0,2
U0063,C0017,15,0.4033,0.6408,0,0.3559,0.4084,0.3376,0,0,1,5
U0063,C0069,15,0.6995,0.4267,0,0.2052,0.6311,0.621,1,0,0,5
U0063,C0150,15,0.0847,0.0649,0,0.5086,0.0134,0.5967,0,1,0,5
U0063,C0118,15,0.8964,0.3742,0,0.1071,0.322,0.7665,1,0,0,5
U0063,C0032,15,0.5629,0.3065,0,0.3971,0.3099,0.8314,1,0,0,5
U0063,C0148,15,0.8186,0.2108,0,0.1613,0.3539,0.9027,0,1,0,5
U0063,C0052,15,0.5821,0.466,0,0.2264,0.1546,0.1142,0,1,0,2
U0063,C0078,15,0.1545,0.503,0,0.245,0.2838,0.5447,1,0,0,5
U0063,C0055,15,0.4705,0.1528,1,0.6798,0.4857,0.7355,1,0,0,2
U0063,C0012,15,0.6096,0.3245,0,0.2139,0.412,0.7963,1,0,0,2
U0063,C0006,15,0.7226,0.3879,0,0.2425,0.0563,0.1568,1,0,0,2
U0063,C0109,15,0.05,0.1468,0,0.362,0.3634,0.7171,0,0,1,2
U0063,C0143,15,0.6787,0.2721,0,0.0952,0.5785,0.2151,0,0,1,2
U0063,C0050,15,0.1697,0.1179,0,0.1149,0.3756,0.1722,1,0,0,1
U0063,C0007,15,0.5153,0.5235,0,0.2653,0.2633,0.7991,0,0,1,2
U0064,C0079,20,0.4531,0.4484,0,0.3678,0.218,0.8749,0,1,0,2
U0064,C0009,20,0.5191,0.3945,0,0.5793,0.095,0.5154,0,0,1,5
U0064,C0033,20,0.2257,0.0869,0,0.5872,0.251,0.7362,1,0,0,5
U0064,C0075,20,0.591,0.6664,0,0.1449,0.173,0.6698,0,0,1,5
U0064,C0027,20,0.7111,0.3813,0,0.1749,0.1883,0.7626,0,1,0,5
U0064,C0036,20,0.7169,0.3611,1,0.2348,0.2335,0.9128,1,0,0,5
U0064,C0008,20,0.2189,0.1314,0,0.0494,0.0915,0.8395,0,1,0,5
U0064,C0046,20,0.4339,0.2761,0,0.2768,0.1672,0.9025,0,0,1,2
U0064,C0139,20,0.0999,0.2663,1,0.3969,0.2107,0.6427,0,0,1,5
U0064,C0113,20,0.1781,0.1618,1,0.4553,0.1208,0.8935,1,0,0,2
U0064,C0068,20,0.2775,0.0837,0,0.046,0.0367,0.2246,1,0,0,1
U0064,C0131,20,0.2867,0.2755,0,0.5277,0.3804,0.7151,0,1,0,2
U0064,C0041,20,0.5971,0.4581,0,0.5116,0.567,0.5192,0,0,1,2
U0064,C0074,20,0.449,0.6597,0,0.1902,0.3126,0.6567,1,0,0,1
U0064,C0018,20,0.8289,0.1106,0,0.1823,0.3987,0.4737,0,0,1,1
U0064,C0073,20,0.3885,0.202,0,0.5746,0.2968,0.4343,1,0,0,1
U0064,C0045,20,0.1816,0.4581,0,0.1719,0.2712,0.965,1,0,0,1
U0064,C0090,20,0.6263,0.6997,0,0.3228,0.0591,0.149,1,0,0,1
U0064,C0127,20,0.574,0.0743,1,0.0894,0.2251,0.7216,1,0,0,2
U0064,C0053,20,0.3609,0.1774,0,0.1426,0.0445,0.1154,0,0,1,2
U0065,C0120,17,0.7261,0.2774,0,0.7087,0.1727,0.6347,1,0,0,5
U0065,C0097,17,0.7829,0.6757,0,0.2215,0.1013,0.4724,1,0,0,5
U0065,C0008,17,0.2569,0.4141,0,0.0494,0.0915,0.8395,0,1,0,5
U0065,C0047,17,0.7697,0.3293,0,0.2469,0.1057,0.8643,1,0,0,5
U0065,C0114,17,0.9515,0.05,0,0.6345,0.4008,0.626,0,0,1,5
U0065,C0023,17,0.98,0.315,0,0.1731,0.0376,0.8054,1,0,0,5
U0065,C0004,17,0.6957,0.3738,0,0.2286,0.3073,0.6892,0,0,1,2
U0065,C0101,17,0.7551,0.2525,1,0.4391,0.1313,0.5076,1,0,0,2
U0065,C0119,17,0.5896,0.248,0,0.2205,0.3384,0.1854,1,0,0,5
U0065,C0115,17,0.3238,0.9295,0,0.4254,0.6476,0.8504,0,0,1,2
U0065,C0132,17,0.7258,0.1182,0,0.1512,0.4582,0.4379,0,1,0,2
U0065,C0054,17,0.8708,0.1599,0,0.2075,0.1691,0.9249,0,0,1,2
U0065,C0001,17,0.4612,0.615,0,0.3659,0.2368,0.8433,0,0,1,2
U0065,C0031,17,0.9089,0.6354,1,0.3153,0.4029,0.7732,0,0,1,2
U0065,C0096,17,0.6502,0.2893,0,0.0227,0.0278,0.8292,0,0,1,1
U0065,C0091,17,0.3685,0.1834,0,0.4545,0.5855,0.6798,0,0,1,1
U0065,C0015,17,0.2776,0.1311,0,0.197,0.2352,0.2955,0,0,1,1
U0066,C0021,17,0.6528,0.3626,1,0.3635,0.5089,0.667,0,0,1,5
U0066,C0070,17,0.3059,0.5093,0,0.5536,0.18,0.6125,0,0,1,5
U0066,C0059,17,0.2739,0.3303,0,0.0711,0.1059,0.1048,1,0,0,5
U0066,C0081,17,0.1508,0.05,0,0.4999,0.1906,0.9459,0,0,1,5
U0066,C0052,17,0.4182,0.2489,0,0.2264,0.1546,0.1142,0,1,0,5
U0066,C0092,17,0.5317,0.9366,0,0.2617,0.3656,0.9768,0,0,1,5
U0066,C0065,17,0.7935,0.4133,0,0.1786,0.2128,0.6745,0,1,0,5
U0066,C0148,17,0.8772,0.14,1,0.1613,0.3539,0.9027,0,1,0,2
U0066,C0112,17,0.555,0.4947,1,0.6128,0.227,0.9582,0,1,0,2
U0066,C0110,17,0.4567,0.5022,0,0.2999,0.3518,0.9192,0,0,1,1
U0066,C0117,17,0.8385,0.3559,0,0.0224,0.0825,0.1707,1,0,0,1
U0066,C0017,17,0.637,0.2136,1,0.3559,0.4084,0.3376,0,0,1,1
U0066,C0103,17,0.8482,0.184,0,0.0991,0.4177,0.1545,1,0,0,1
U0066,C0104,17,0.476,0.2509,1,0.3407,0.4493,0.7169,1,0,0,1
U0066,C0146,17,0.1453,0.8204,0,0.2666,0.2475,0.4564,0,0,1,1
U0066,C0020,17,0.5764,0.1113,0,0.3514,0.3371,0.8419,1,0,0,1
U0066,C0098,17,0.4701,0.2259,0,0.6351,0.0448,0.2837,0,1,0,2
U0067,C0106,20,0.3746,0.4619,0,0.33,0.3127,0.2543,0,1,0,2
U0067,C0146,20,0.4524,0.1342,0,0.2666,0.2475,0.4564,0,0,1,2
U0067,C0014,20,0.5258,0.4099,0,0.2162,0.1109,0.2355,0,1,0,5
U0067,C0082,20,0.6895,0.05,0,0.3825,0.2499,0.5536,0,1,0,5
U0067,C0008,20,0.5049,0.2031,0,0.0494,0.0915,0.8395,0,1,0,5
U0067,C0049,20,0.932,0.2159,0,0.6034,0.4181,0.1123,1,0,0,5
U0067,C0080,20,0.8292,0.3895,0,0.4314,0.1509,0.5151,0,0,1,5
U0067,C0112,20,0.9619,0.2509,0,0.6128,0.227,0.9582,0,1,0,5
U0067,C0003,20,0.3773,0.3195,0,0.1995,0.3083,0.3506,1,0,0,5
U0067,C0138,20,0.2016,0.1803,0,0.5192,0.3613,0.7221,0,1,0,2
U0067,C0065,20,0.4961,0.2319,0,0.1786,0.2128,0.6745,0,1,0,1
U0067,C0144,20,0.05,0.4011,0,0.3825,0.0875,0.4128,0,0,1,2
U0067,C0098,20,0.1463,0.0596,0,0.6351,0.0448,0.2837,0,1,0,2
U0067,C0132,20,0.0657,0.0597,0,0.1512,0.4582,0.4379,0,1,0,2
U0067,C0102,20,0.0723,0.1422,0,0.2618,0.4192,0.9539,0,0,1,1
U0067,C0143,20,0.1067,0.3095,0,0.0952,0.5785,0.2151,0,0,1,1
U0067,C0005,20,0.9028,0.3826,0,0.3696,0.2129,0.8414,0,0,1,1
U0067,C0058,20,0.3657,0.8892,0,0.2961,0.1857,0.5605,0,1,0,1
U0067,C0029,20,0.2474,0.1118,0,0.2135,0.1634,0.7001,0,1,0,1
U0067,C0062,20,0.0993,0.2375,0,0.2459,0.3905,0.4621,1,0,0,2
U0068,C0119,17,0.7075,0.2525,0,0.2205,0.3384,0.1854,1,0,0,5
U0068,C0134,17,0.7877,0.3657,0,0.2475,0.1161,0.8961,0,1,0,5
U0068,C0082,17,0.7771,0.2662,1,0.3825,0.2499,0.5536,0,1,0,5
U0068,C0087,17,0.6764,0.3802,0,0.2973,0.5346,0.1991,1,0,0,2
U0068,C0064,17,0.1042,0.1663,0,0.402,0.3089,0.1624,1,0,0,5
U0068,C0013,17,0.5275,0.5511,0,0.3808,0.151,0.7731,1,0,0,5
U0068,C0044,17,0.5038,0.3015,0,0.1681,0.234,0.3863,0,1,0,5
U0068,C0065,17,0.1769,0.8666,0,0.1786,0.2128,0.6745,0,1,0,2
U0068,C0112,17,0.2513,0.6735,1,0.6128,0.227,0.9582,0,1,0,5
U0068,C0002,17,0.1471,0.3867,0,0.3844,0.2499,0.5168,0,1,0,2
U0068,C0028,17,0.1594,0.8231,0,0.3255,0.3258,0.4928,0,0,1,2
U0068,C0071,17,0.2238,0.4511,0,0.0339,0.1683,0.8816,0,0,1,2
U0068,C0022,17,0.05,0.6144,0,0.3178,0.2738,0.8723,0,0,1,2
U0068,C0030,17,0.3901,0.2258,0,0.0434,0.0563,0.1849,1,0,0,1
U0068,C0006,17,0.6132,0.05,0,0.2425,0.0563,0.1568,1,0,0,1
U0068,C0141,17,0.4551,0.4085,1,0.4364,0.2668,0.9467,1,0,0,1
U0068,C0116,17,0.6795,0.3797,0,0.3269,0.2855,0.6783,0,1,0,2
U0069,C0127,19,0.3783,0.4653,0,0.0894,0.2251,0.7216,1,0,0,5
U0069,C0011,19,0.4886,0.2684,0,0.1781,0.0681,0.808,0,1,0,5
U0069,C0071,19,0.2695,0.1276,1,0.0339,0.1683,0.8816,0,0,1,5
U0069,C0146,19,0.5685,0.343,0,0.2666,0.2475,0.4564,0,0,1,5
U0069,C0137,19,0.7503,0.7837,0,0.1397,0.2365,0.2946,0,1,0,5
U0069,C0139,19,0.169,0.2483,0,0.3969,0.2107,0.6427,0,0,1,5
U0069,C0057,19,0.3327,0.5638,1,0.3163,0.1677,0.2194,1,0,0,2
U0069,C0091,19,0.6227,0.3737,0,0.4545,0.5855,0.6798,0,0,1,5
U0069,C0135,19,0.6813,0.1139,0,0.4356,0.3704,0.2127,0,1,0,2
U0069,C0098,19,0.4875,0.2907,0,0.6351,0.0448,0.2837,0,1,0,1
U0069,C0021,19,0.5829,0.3384,0,0.3635,0.5089,0.667,0,0,1,2
U0069,C0053,19,0.6565,0.3721,1,0.1426,0.0445,0.1154,0,0,1,2
U0069,C0076,19,0.2642,0.2851,0,0.3624,0.3919,0.5224,0,1,0,2
U0069,C0051,19,0.4969,0.14,1,0.158,0.2724,0.381,0,1,0,2
U0069,C0142,19,0.3963,0.4516,0,0.3655,0.3272,0.7983,1,0,0,1
U0069,C0007,19,0.6196,0.2885,0,0.2653,0.2633,0.7991,0,0,1,1
U0069,C0014,19,0.4245,0.4219,0,0.2162,0.1109,0.2355,0,1,0,1
U0069,C0131,19,0.321,0.1312,0,0.5277,0.3804,0.7151,0,1,0,2
U0069,C0061,19,0.2193,0.2365,0,0.2856,0.3106,0.4733,0,1,0,1
U0070,C0017,20,0.5457,0.2161,0,0.3559,0.4084,0.3376,0,0,1,2
U0070,C0057,20,0.4622,0.0656,0,0.3163,0.1677,0.2194,1,0,0,5
U0070,C0137,20,0.6917,0.5222,0,0.1397,0.2365,0.2946,0,1,0,5
U0070,C0141,20,0.934,0.3331,0,0.4364,0.2668,0.9467,1,0,0,5
U0070,C0078,20,0.8091,0.05,0,0.245,0.2838,0.5447,1,0,0,5
U0070,C0115,20,0.6608,0.5203,0,0.4254,0.6476,0.8504,0,0,1,5
U0070,C0022,20,0.132,0.182,0,0.3178,0.2738,0.8723,0,0,1,5
U0070,C0122,20,0.4217,0.2466,0,0.0737,0.1789,0.1599,0,1,0,2
U0070,C0072,20,0.2618,0.3126,1,0.0127,0.1046,0.4412,0,1,0,5
U0070,C0117,20,0.963,0.3215,0,0.0224,0.0825,0.1707,1,0,0,2
U0070,C0054,20,0.1674,0.4721,0,0.2075,0.1691,0.9249,0,0,1,2
U0070,C0091,20,0.913,0.3988,0,0.4545,0.5855,0.6798,0,0,1,2
U0070,C0042,20,0.5631,0.2735,1,0.0906,0.4937,0.614,1,0,0,1
U0070,C0014,20,0.5176,0.3682,0,0.2162,0.1109,0.2355,0,1,0,1
U0070,C0018,20,0.2573,0.077,0,0.1823,0.3987,0.4737,0,0,1,1
U0070,C0045,20,0.8743,0.386,0,0.1719,0.2712,0.965,1,0,0,1
U0070,C0084,20,0.8654,0.1669,0,0.144,0.2945,0.8495,0,1,0,1
U0070,C0147,20,0.4588,0.4085,0,0.4412,0.0156,0.7024,0,0,1,1
U0070,C0034,20,0.4622,0.1557,0,0.4504,0.0773,0.9705,0,1,0,1
U0070,C0126,20,0.4903,0.1268,0,0.1993,0.2585,0.3217,1,0,0,2
U0071,C0039,15,0.592,0.5405,0,0.4162,0.5551,0.7068,0,1,0,5
U0071,C0045,15,0.9195,0.4831,0,0.1719,0.2712,0.965,1,0,0,5
U0071,C0033,15,0.2003,0.2225,0,0.5872,0.251,0.7362,1,0,0,5
U0071,C0060,15,0.7771,0.2502,1,0.2468,0.252,0.9446,1,0,0,5
U0071,C0048,15,0.2341,0.7857,0,0.261,0.7379,0.4654,0,0,1,5
U0071,C0092,15,0.3034,0.5277,0,0.2617,0.3656,0.9768,0,0,1,5
U0071,C0040,15,0.6388,0.2435,1,0.408,0.4465,0.1051,0,1,0,2
U0071,C0088,15,0.2205,0.3305,0,0.5048,0.7336,0.9325,0,1,0,5
U0071,C0004,15,0.2809,0.8554,0,0.2286,0.3073,0.6892,0,0,1,2
U0071,C0056,15,0.8286,0.1601,1,0.5135,0.1568,0.3781,0,0,1,2
U0071,C0086,15,0.5302,0.1854,1,0.1612,0.0544,0.8773,0,0,1,2
U0071,C0129,15,0.05,0.6187,0,0.4607,0.3731,0.5514,0,1,0,2
U0071,C0135,15,0.9183,0.336,0,0.4356,0.3704,0.2127,0,1,0,2
U0071,C0138,15,0.547,0.2541,1,0.5192,0.3613,0.7221,0,1,0,2
U0071,C0015,15,0.7163,0.7676,0,0.197,0.2352,0.2955,0,0,1,1
U0072,C0104,18,0.3484,0.4681,0,0.3407,0.4493,0.7169,1,0,0,5
U0072,C0045,18,0.7678,0.2732,0,0.1719,0.2712,0.965,1,0,0,5
U0072,C0064,18,0.7685,0.2702,0,0.402,0.3089,0.1624,1,0,0,5
U0072,C0057,18,0.8241,0.213,0,0.3163,0.1677,0.2194,1,0,0,5
U0072,C0013,18,0.4513,0.3601,0,0.3808,0.151,0.7731,1,0,0,5
U0072,C0002,18,0.9091,0.4787,0,0.3844,0.2499,0.5168,0,1,0,5
U0072,C0146,18,0.7415,0.2156,0,0.2666,0.2475,0.4564,0,0,1,5
U0072,C0060,18,0.7191,0.3361,1,0.2468,0.252,0.9446,1,0,0,2
U0072,C0019,18,0.3141,0.828,0,0.5338,0.307,0.8996,0,0,1,2
U0072,C0023,18,0.8716,0.4634,0,0.1731,0.0376,0.8054,1,0,0,2
U0072,C0037,18,0.2872,0.7867,0,0.5885,0.8288,0.9402,0,1,0,2
U0072,C0149,18,0.7618,0.775,0,0.5411,0.0374,0.3754,0,1,0,2
U0072,C0112,18,0.445,0.1854,0,0.6128,0.227,0.9582,0,1,0,1
U0072,C0097,18,0.4241,0.2325,0,0.2215,0.1013,0.4724,1,0,0,1
U0072,C0012,18,0.5522,0.8528,0,0.2139,0.412,0.7963,1,0,0,1
U0072,C0121,18,0.362,0.0988,0,0.1379,0.1556,0.7324,1,0,0,1
U0072,C0113,18,0.4567,0.4671,1,0.4553,0.1208,0.8935,1,0,0,1
U0072,C0069,18,0.6418,0.6624,0,0.2052,0.6311,0.621,1,0,0,2
U0073,C0141,17,0.563,0.282,0,0.4364,0.2668,0.9467,1,0,0,5
U0073,C0071,17,0.5737,0.7217,1,0.0339,0.1683,0.8816,0,0,1,5
U0073,C0075,17,0.8555,0.1703,1,0.1449,0.173,0.6698,0,0,1,5
U0073,C0125,17,0.6369,0.2295,0,0.0932,0.1975,0.6547,0,1,0,5
U0073,C0009,17,0.6806,0.4533,0,0.5793,0.095,0.5154,0,0,1,5
U0073,C0029,17,0.585,0.4663,0,0.2135,0.1634,0.7001,0,1,0,5
U0073,C0105,17,0.1453,0.1176,0,0.3057,0.588,0.1225,0,1,0,5
U0073,C0027,17,0.9598,0.1214,0,0.1749,0.1883,0.7626,0,1,0,2
U0073,C0047,17,0.9289,0.0875,0,0.2469,0.1057,0.8643,1,0,0,2
U0073,C0086,17,0.4514,0.2517,0,0.1612,0.0544,0.8773,0,0,1,2
U0073,C0014,17,0.2338,0.5532,0,0.2162,0.1109,0.2355,0,1,0,2
U0073,C0147,17,0.98,0.7783,0,0.4412,0.0156,0.7024,0,0,1,2
U0073,C0067,17,0.1999,0.2897,1,0.4035,0.1466,0.7085,0,0,1,2
U0073,C0122,17,0.3494,0.2087,0,0.0737,0.1789,0.1599,0,1,0,2
U0073,C0098,17,0.2896,0.7568,0,0.6351,0.0448,0.2837,0,1,0,1
U0073,C0100,17,0.3439,0.1733,0,0.3463,0.18,0.6218,0,1,0,1
U0073,C0006,17,0.2209,0.1621,0,0.2425,0.0563,0.1568,1,0,0,1
U0074,C0018,16,0.9013,0.5034,0,0.1823,0.3987,0.4737,0,0,1,5
U0074,C0080,16,0.359,0.2254,0,0.4314,0.1509,0.5151,0,0,1,5
U0074,C0049,16,0.9741,0.3728,1,0.6034,0.4181,0.1123,1,0,0,5
U0074,C0041,16,0.2695,0.2778,0,0.5116,0.567,0.5192,0,0,1,5
U0074,C0051,16,0.1895,0.2447,0,0.158,0.2724,0.381,0,1,0,5
U0074,C0015,16,0.8487,0.3275,1,0.197,0.2352,0.2955,0,0,1,5
U0074,C0148,16,0.7078,0.7881,1,0.1613,0.3539,0.9027,0,1,0,5
U0074,C0138,16,0.6846,0.2542,0,0.5192,0.3613,0.7221,0,1,0,2
U0074,C0116,16,0.4201,0.169,0,0.3269,0.2855,0.6783,0,1,0,2
U0074,C0146,16,0.3081,0.5006,0,0.2666,0.2475,0.4564,0,0,1,2
U0074,C0073,16,0.5623,0.2121,1,0.5746,0.2968,0.4343,1,0,0,2
U0074,C0016,16,0.1048,0.36,0,0.065,0.2654,0.5176,0,1,0,2
U0074,C0118,16,0.4555,0.9679,1,0.1071,0.322,0.7665,1,0,0,2
U0074,C0052,16,0.2155,0.419,0,0.2264,0.1546,0.1142,0,1,0,1
U0074,C0081,16,0.05,0.6558,0,0.4999,0.1906,0.9459,0,0,1,1
U0074,C0005,16,0.9089,0.43,0,0.3696,0.2129,0.8414,0,0,1,2
U0075,C0076,18,0.7932,0.4008,0,0.3624,0.3919,0.5224,0,1,0,5
U0075,C0077,18,0.5498,0.2582,0,0.3769,0.0663,0.4988,0,1,0,2
U0075,C0131,18,0.3587,0.1858,0,0.5277,0.3804,0.7151,0,1,0,5
U0075,C0062,18,0.9007,0.05,0,0.2459,0.3905,0.4621,1,0,0,5
U0075,C0043,18,0.9543,0.517,0,0.4568,0.0377,0.3736,0,1,0,5
U0075,C0069,18,0.6726,0.151,0,0.2052,0.6311,0.621,1,0,0,5
U0075,C0010,18,0.2046,0.2287,1,0.4611,0.2742,0.985,1,0,0,5
U0075,C0052,18,0.9725,0.3143,1,0.2264,0.1546,0.1142,0,1,0,5
U0075,C0118,18,0.2415,0.7003,0,0.1071,0.322,0.7665,1,0,0,2
U0075,C0112,18,0.1267,0.465,0,0.6128,0.227,0.9582,0,1,0,2
U0075,C0032,18,0.3314,0.8181,0,0.3971,0.3099,0.8314,1,0,0,2
U0075,C0149,18,0.3449,0.1006,0,0.5411,0.0374,0.3754,0,1,0,2
U0075,C0036,18,0.9466,0.2502,1,0.2348,0.2335,0.9128,1,0,0,2
U0075,C0026,18,0.769,0.05,0,0.329,0.3563,0.5628,0,0,1,1
U0075,C0068,18,0.1776,0.3805,0,0.046,0.0367,0.2246,1,0,0,1
U0075,C0088,18,0.6414,0.4008,0,0.5048,0.7336,0.9325,0,1,0,1
U0075,C0025,18,0.1857,0.05,0,0.2146,0.2956,0.281,0,0,1,1
U0075,C0079,18,0.3962,0.4014,0,0.3678,0.218,0.8749,0,1,0,2
U0076,C0008,16,0.8675,0.7802,1,0.0494,0.0915,0.8395,0,1,0,5
U0076,C0083,16,0.8026,0.0804,0,0.2692,0.0207,0.9543,0,0,1,5
U0076,C0124,16,0.4266,0.2564,0,0.1069,0.5369,0.9241,1,0,0,5
U0076,C0072,16,0.6682,0.2822,0,0.0127,0.1046,0.4412,0,1,0,5
U0076,C0003,16,0.8183,0.199,0,0.1995,0.3083,0.3506,1,0,0,5
U0076,C0102,16,0.0923,0.9676,0,0.2618,0.4192,0.9539,0,0,1,5
U0076,C0095,16,0.0572,0.1705,1,0.2951,0.2241,0.773,1,0,0,5
U0076,C0136,16,0.0839,0.2927,0,0.7682,0.1707,0.2805,1,0,0,2
U0076,C0052,16,0.8222,0.2779,0,0.2264,0.1546,0.1142,0,1,0,2
U0076,C0035,16,0.4642,0.3911,0,0.1816,0.3439,0.844,0,0,1,2
U0076,C0114,16,0.2183,0.3364,1,0.6345,0.4008,0.626,0,0,1,2
U0076,C0024,16,0.4428,0.1941,1,0.5432,0.2853,0.4861,0,0,1,2
U0076,C0017,16,0.1712,0.2796,0,0.3559,0.4084,0.3376,0,0,1,1
U0076,C0054,16,0.4795,0.05,1,0.2075,0.1691,0.9249,0,0,1,1
U0076,C0016,16,0.3282,0.3237,0,0.065,0.2654,0.5176,0,1,0,1
U0076,C0013,16,0.2769,0.4256,0,0.3808,0.151,0.7731,1,0,0,2
U0077,C0132,20,0.7677,0.6465,0,0.1512,0.4582,0.4379,0,1,0,2
U0077,C0014,20,0.9255,0.8851,0,0.2162,0.1109,0.2355,0,1,0,2
U0077,C0146,20,0.8799,0.2935,0,0.2666,0.2475,0.4564,0,0,1,5
U0077,C0059,20,0.4248,0.4126,0,0.0711,0.1059,0.1048,1,0,0,5
U0077,C0103,20,0.2415,0.4365,0,0.0991,0.4177,0.1545,1,0,0,5
U0077,C0051,20,0.4378,0.1463,1,0.158,0.2724,0.381,0,1,0,5
U0077,C0082,20,0.0766,0.2076,0,0.3825,0.2499,0.5536,0,1,0,5
U0077,C0030,20,0.1149,0.2771,0,0.0434,0.0563,0.1849,1,0,0,5
U0077,C0041,20,0.4102,0.2294,0,0.5116,0.567,0.5192,0,0,1,5
U0077,C0075,20,0.6917,0.4261,1,0.1449,0.173,0.6698,0,0,1,2
U0077,C0017,20,0.1032,0.1217,0,0.3559,0.4084,0.3376,0,0,1,1
U0077,C0130,20,0.4542,0.199,0,0.1453,0.2084,0.9786,0,0,1,2
U0077,C0040,20,0.6603,0.2609,0,0.408,0.4465,0.1051,0,1,0,2
U0077,C0078,20,0.1984,0.479,0,0.245,0.2838,0.5447,1,0,0,1
U0077,C0092,20,0.6431,0.6196,0,0.2617,0.3656,0.9768,0,0,1,1
U0077,C0072,20,0.8888,0.4537,0,0.0127,0.1046,0.4412,0,1,0,1
U0077,C0079,20,0.6313,0.05,0,0.3678,0.218,0.8749,0,1,0,1
U0077,C0087,20,0.0746,0.0811,0,0.2973,0.5346,0.1991,1,0,0,1
U0077,C0066,20,0.3005,0.05,0,0.5309,0.1527,0.7597,0,0,1,2
U0077,C0083,20,0.0806,0.1592,0,0.2692,0.0207,0.9543,0,0,1,1
U0078,C0051,17,0.824,0.3292,1,0.158,0.2724,0.381,0,1,0,5
U0078,C0032,17,0.6957,0.2257,0,0.3971,0.3099,0.8314,1,0,0,5
U0078,C0018,17,0.7569,0.5006,1,0.1823,0.3987,0.4737,0,0,1,5
U0078,C0074,17,0.5514,0.1011,1,0.1902,0.3126,0.6567,1,0,0,5
U0078,C0010,17,0.5946,0.3013,0,0.4611,0.2742,0.985,1,0,0,5
